IT00891230153_25009482.pdf;21511605;PV;001;645,87;529,40;,00;116,47;IM22;EUR;31/10/25;
20029723_25009430.pdf;21511542;PL;001;6589,50;,00;6589,50;,00;NOIVA;EUR;30/10/25;
IT02140670346_25008350.pdf;21510290;PV;001;2658,37;2658,37;,00;,00;IM63;EUR;30/09/25;
20010842_25008694.pdf;21511424;PV;001;710,55;,00;710,55;,00;NOIVA;EUR;28/10/25;
20010842_25008694.pdf;21511424;PV;002;97,58;97,58;,00;,00;IM42;EUR;28/10/25;
20018797_25009356.pdf;21511513;PV;001;714,83;714,83;,00;,00;IM40;EUR;30/10/25;
20018797_25009356.pdf;21511513;PV;002;,00;,00;,00;,00;IM40;EUR;30/10/25;
20029723_25009260.pdf;21511388;PL;001;2447,50;,00;2447,50;,00;NOIVA;EUR;28/10/25;
20029723_25009260.pdf;21511388;PL;002;1288,40;,00;1288,40;,00;NOIVA;EUR;28/10/25;
20029723_25009260.pdf;21511388;PL;003;2544,00;,00;2544,00;,00;NOIVA;EUR;28/10/25;
IT00753490366_25009548.pdf;21511681;PV;001;1342,48;1100,39;,00;242,09;IM22;EUR;31/10/25;
20015548_25009209.pdf;21511311;PV;001;191,71;191,71;,00;,00;IM40;EUR;27/10/25;
20015548_25009209.pdf;21511311;PV;002;210,88;210,88;,00;,00;IM41;EUR;27/10/25;
IT01559620354_25008495.pdf;21510456;PV;001;3390,94;2779,46;,00;611,48;IM22;EUR;08/10/25;
IT08352200151_25009319.pdf;21511391;PV;001;4118,40;4118,40;,00;,00;IM63;EUR;28/10/25;
IT08352200151_25009319.pdf;21511391;PV;002;2,00;2,00;,00;,00;IM66;EUR;28/10/25;
IT02690180365_25009266.pdf;21511277;PV;001;1035,37;1035,37;,00;,00;IM63;EUR;27/10/25;
IT02690180365_25009266.pdf;21511277;PV;002;2,00;2,00;,00;,00;IM66;EUR;27/10/25;
IT00753490366_25009293.pdf;21511326;PV;001;72,20;59,18;,00;13,02;IM22;EUR;27/10/25;
IT05481790961_25009278.pdf;21511287;PV;001;61,01;50,01;,00;11,00;IM22;EUR;27/10/25;
20015548_25009512.pdf;21511690;PV;001;376,18;376,18;,00;,00;IM40;EUR;31/10/25;
20015548_25009512.pdf;21511690;PV;002;413,80;413,80;,00;,00;IM41;EUR;31/10/25;
20010445_25008953.pdf;21511208;PV;001;180,00;180,00;,00;,00;IM42;EUR;23/10/25;
IT03078670043_25009245.pdf;21511270;PV;001;53,07;43,50;,00;9,57;IM22;EUR;27/10/25;
20029723_25009440.pdf;21511575;PL;001;171,30;,00;171,30;,00;NOIVA;EUR;30/10/25;
IT00209100353_25009333.pdf;21511426;PV;001;300,75;246,52;,00;54,23;IM22;EUR;28/10/25;
IT03035810351_25008815.pdf;21510734;PV;001;631,92;574,47;,00;57,45;IM10;EUR;13/10/25;
20020131_25007818.pdf;21509616;PV;001;8515,20;,00;8515,20;,00;NOIVA;USD;16/09/25;
20029723_25009248.pdf;21511373;PL;001;1080,00;,00;1080,00;,00;NOIVA;EUR;28/10/25;
IT09399880153_25008634.pdf;21510616;PV;001;33,66;33,66;,00;,00;IM66;EUR;10/10/25;
IT09399880153_25008634.pdf;21510616;PV;002;13,00;13,00;,00;,00;IM64;EUR;10/10/25;
20029723_25009451.pdf;21511555;PL;001;1354,00;,00;1354,00;,00;NOIVA;EUR;30/10/25;
